failure_id,plant_id,failure_type,outage_hours,financial_loss_usd,failure_date
5580,50,Overheating,10.03,44377.42,2024-01-17
5581,107,Transformer Failure,47.39,477860.26,2023-11-19
5582,37,Voltage Drop,18.31,463022.09,2023-02-12
5583,70,Grid Instability,32.34,163377.89,2024-04-23
5584,22,Grid Instability,16.83,262730.74,2024-10-29
5585,60,Voltage Drop,46.53,453152.43,2024-12-31
5586,28,Transformer Failure,29.43,315016.55,2024-11-05
5587,132,Voltage Drop,2.64,388264.49,2024-05-02
5588,8,Transformer Failure,43.78,29832.34,2024-08-21
5589,60,Grid Instability,13.08,274624.43,2023-08-02
5590,159,Voltage Drop,32.86,402178.4,2023-08-31
5591,39,Overheating,18.53,404566.53,2023-05-17
5592,63,Grid Instability,26.07,42834.97,2023-06-29
5593,22,Overheating,37.21,427766.95,2024-05-15
5594,37,Voltage Drop,16.33,376546.2,2023-11-06
5595,81,Voltage Drop,11.83,74535.85,2024-10-02
5596,74,Overheating,10.85,490009.19,2024-02-10
5597,98,Voltage Drop,9.77,491309.07,2024-09-17
5598,71,Transformer Failure,30.95,256791.7,2024-02-07
5599,151,Grid Instability,16.42,74698.9,2023-07-20
5600,96,Voltage Drop,26.96,352493.21,2024-02-15
5601,98,Transformer Failure,41.06,451803.74,2023-12-03
5602,171,Voltage Drop,17.98,172643.99,2024-07-08
5603,135,Transformer Failure,44.61,324977.54,2024-03-29
5604,171,Transformer Failure,47.34,11938.26,2023-06-27
5605,37,Transformer Failure,11.62,407835.93,2024-09-11
5606,168,Voltage Drop,31.02,100535.95,2024-05-08
5607,153,Voltage Drop,29.39,103620.98,2023-02-22
5608,62,Voltage Drop,7.02,121007.88,2023-08-14
5609,174,Overheating,42.73,274719.21,2023-01-06
5610,30,Overheating,27.93,475715.17,2024-09-05
5611,96,Voltage Drop,4.18,299722.12,2023-12-28
5612,64,Grid Instability,15.64,18241.34,2024-02-01
5613,104,Overheating,23.38,298779.65,2024-09-18
5614,85,Voltage Drop,2.62,69886.35,2023-08-15
5615,183,Overheating,42.56,209554.83,2024-05-17
5616,39,Voltage Drop,36.21,492532.46,2023-12-30
5617,182,Grid Instability,12.74,201385.46,2024-01-07
5618,117,Grid Instability,10.37,252377.28,2024-10-20
5619,57,Grid Instability,39.19,335723.78,2023-09-10
5620,17,Transformer Failure,45.87,383280.82,2023-03-20
5621,110,Voltage Drop,35.21,463776.45,2023-10-30
5622,155,Transformer Failure,11.6,62796.21,2024-10-13
5623,122,Overheating,24.05,81501.01,2023-10-07
5624,161,Grid Instability,3.26,255055.59,2024-04-18
5625,2,Grid Instability,30.55,73150.3,2023-05-19
5626,78,Transformer Failure,3.5,468604.54,2023-05-24
5627,27,Voltage Drop,5.57,159939.85,2024-02-02
5628,174,Voltage Drop,6.29,442929.85,2024-06-25
5629,160,Transformer Failure,10.08,183720.1,2023-08-31
5630,167,Overheating,19.5,498984.34,2024-07-29
5631,2,Transformer Failure,1.65,488620.64,2023-09-24
5632,105,Grid Instability,12.88,279056.91,2023-04-02
5633,164,Grid Instability,15.36,218506.64,2023-05-12
5634,101,Transformer Failure,14.99,357506.78,2024-08-04
5635,155,Grid Instability,10.17,20199.9,2023-04-22
5636,33,Overheating,4.92,120652.31,2023-05-26
5637,116,Transformer Failure,30.79,21487.04,2024-07-31
5638,188,Transformer Failure,21.87,414732.24,2024-03-02
5639,19,Voltage Drop,42.87,179547.12,2023-12-13
5640,119,Transformer Failure,37.3,425746.6,2023-11-01
5641,42,Transformer Failure,39.16,369624.07,2023-09-14
5642,13,Grid Instability,8.66,43536.03,2024-04-14
5643,35,Overheating,18.64,60534.15,2023-12-11
5644,6,Grid Instability,9.47,466718.79,2024-01-03
5645,150,Transformer Failure,39.36,42239.93,2024-09-11
5646,20,Transformer Failure,30.98,135372.93,2024-06-17
5647,23,Grid Instability,14.76,326151.07,2023-02-27
5648,67,Overheating,12.36,328282.08,2023-02-08
5649,75,Overheating,17.07,150417.01,2023-01-25
5650,117,Transformer Failure,9.25,60355.96,2023-11-23
5651,100,Grid Instability,7.72,87209.73,2024-11-09
5652,168,Transformer Failure,16.51,215463.72,2024-07-14
5653,37,Grid Instability,23.61,80724.11,2024-12-04
5654,157,Voltage Drop,41.02,286123.11,2023-12-03
5655,76,Transformer Failure,34.44,144553.7,2023-12-12
5656,42,Voltage Drop,10.4,341879.81,2024-06-06
5657,151,Transformer Failure,13.47,136402.75,2024-04-26
5658,157,Transformer Failure,30.18,37054.08,2023-04-09
5659,175,Voltage Drop,46.98,147869.65,2023-12-03
5660,138,Grid Instability,18.29,135305.6,2024-10-12
5661,100,Grid Instability,24.89,18723.9,2023-09-18
5662,86,Grid Instability,3.81,188859.19,2023-04-05
5663,113,Voltage Drop,17.49,307547.39,2023-05-04
5664,167,Transformer Failure,16.39,280527.54,2024-01-07
5665,95,Overheating,15.7,327560.96,2023-09-14
5666,92,Transformer Failure,43.1,344932.08,2024-06-28
5667,28,Voltage Drop,41.17,442729.18,2023-02-04
5668,81,Grid Instability,7.33,224853.4,2024-08-10
5669,48,Grid Instability,6.36,163750.23,2023-07-09
5670,159,Grid Instability,12.64,393252.81,2023-04-05
5671,100,Overheating,27.23,313957.1,2023-01-13
5672,81,Transformer Failure,3.75,117372.01,2023-08-11
5673,158,Voltage Drop,47.01,88472.56,2024-03-04
5674,28,Transformer Failure,36.42,108187.28,2024-10-09
5675,24,Overheating,3.16,259281.05,2024-11-25
5676,171,Voltage Drop,30.77,192485.19,2023-03-15
5677,116,Voltage Drop,29.48,232331.53,2023-07-12
5678,87,Overheating,37.89,23888.68,2023-03-10
5679,161,Voltage Drop,16.01,413388.46,2023-06-24
5680,8,Overheating,10.82,334419.92,2023-11-05
5681,68,Overheating,25.3,79551.25,2024-04-29
5682,102,Grid Instability,2.29,437581.94,2024-08-08
5683,24,Voltage Drop,39.98,220902.35,2023-11-04
5684,121,Grid Instability,29.99,302228.22,2023-10-29
5685,154,Voltage Drop,46.79,87714.59,2023-03-21
5686,44,Voltage Drop,17.24,214622.51,2024-12-04
5687,170,Grid Instability,36.08,182563.73,2023-05-05
5688,13,Overheating,38.29,457697.52,2024-12-17
5689,191,Overheating,45.51,275889.81,2023-10-31
5690,153,Overheating,36.33,31156.14,2023-06-02
5691,199,Overheating,15.98,132794.9,2023-03-18
5692,118,Voltage Drop,28.15,6380.22,2024-01-11
5693,11,Transformer Failure,29.61,370188.34,2024-11-09
5694,196,Overheating,10.35,467084.17,2023-11-28
5695,151,Voltage Drop,12.68,27517.34,2023-11-08
5696,125,Transformer Failure,37.01,24556.85,2024-01-10
5697,198,Voltage Drop,35.35,452973.45,2024-07-30
5698,41,Overheating,33.74,281659.53,2023-06-09
5699,132,Transformer Failure,23.85,398476.53,2023-04-21
5700,12,Grid Instability,39.83,275372.5,2023-08-13
5701,28,Transformer Failure,39.04,97790.93,2024-08-19
5702,124,Transformer Failure,7.36,232823.71,2024-08-31
5703,165,Transformer Failure,36.53,388368.12,2024-02-16
5704,30,Grid Instability,32.1,257154.99,2023-09-09
5705,36,Voltage Drop,30.58,239054.09,2023-01-01
5706,34,Grid Instability,4.01,210212.17,2023-01-25
5707,94,Voltage Drop,46.33,104972.43,2024-01-22
5708,76,Grid Instability,32.67,91864.39,2023-11-26
5709,189,Transformer Failure,5.16,444005.21,2024-03-09
5710,166,Transformer Failure,26.6,61117.3,2024-07-12
5711,65,Overheating,23.42,477020.01,2024-11-14
5712,115,Overheating,28.94,55736.8,2023-12-10
5713,103,Voltage Drop,20.7,151569.73,2023-06-26
5714,156,Overheating,3.45,295441.51,2023-03-17
5715,61,Overheating,15.57,340188.16,2024-07-02
5716,120,Grid Instability,23.36,484544.78,2023-07-16
5717,135,Overheating,37.07,78137.86,2024-07-08
5718,40,Overheating,33.21,360111.26,2024-04-22
5719,171,Overheating,5.86,456956.69,2023-02-02
5720,52,Overheating,27.43,279774.84,2024-09-19
5721,131,Transformer Failure,14.25,121952.43,2023-01-09
5722,31,Transformer Failure,30.02,99026.94,2023-10-14
5723,142,Grid Instability,43.55,392084.08,2024-06-12
5724,181,Overheating,9.86,176078.76,2024-05-01
5725,190,Voltage Drop,1.54,160583.59,2023-02-26
5726,28,Transformer Failure,29.33,214168.44,2023-08-12
5727,98,Overheating,27.97,373183.51,2023-06-24
5728,52,Grid Instability,4.83,160778.44,2024-07-05
5729,34,Transformer Failure,28.99,47973.98,2023-09-11
5730,154,Grid Instability,26.76,185533.06,2023-05-29
5731,47,Grid Instability,32.4,261804.64,2023-01-25
5732,22,Transformer Failure,2.81,89132.47,2023-01-11
5733,123,Voltage Drop,16.38,162688.26,2024-03-21
5734,9,Overheating,40.58,98989.28,2024-07-08
5735,114,Voltage Drop,42.01,228359.83,2024-03-28
5736,80,Transformer Failure,28.71,340079.39,2024-04-20
5737,20,Voltage Drop,3.1,355825.9,2023-06-02
5738,157,Grid Instability,23.63,402456.65,2023-12-02
5739,97,Transformer Failure,1.22,452357.31,2024-02-23
5740,20,Grid Instability,11.87,238165.77,2024-01-22
5741,170,Voltage Drop,4.14,30880.78,2023-07-19
5742,69,Transformer Failure,46.99,491720.3,2023-09-04
5743,82,Voltage Drop,33.21,477872.84,2023-08-23
5744,191,Voltage Drop,17.66,422943.9,2023-02-04
5745,180,Overheating,9.21,218124.18,2023-10-01
5746,122,Grid Instability,19.23,367703.74,2023-03-22
5747,76,Voltage Drop,33.36,452707.74,2024-04-19
5748,41,Overheating,5.46,462379.7,2024-01-07
5749,149,Grid Instability,42.14,420936.82,2024-08-19
5750,57,Overheating,36.32,264311.34,2023-07-05
5751,122,Overheating,27.38,26921.37,2024-09-22
5752,149,Voltage Drop,2.61,382444.45,2024-09-13
5753,130,Grid Instability,11.89,393678.92,2023-11-24
5754,61,Grid Instability,13.48,469344.76,2024-09-10
5755,48,Grid Instability,24.59,305147,2023-10-02
5756,147,Voltage Drop,45.52,297357.37,2024-11-15
5757,178,Transformer Failure,12.53,287651.5,2024-03-16
5758,28,Overheating,21.7,207019.34,2023-03-13
5759,184,Overheating,21.35,289690.16,2023-10-13
5760,126,Voltage Drop,24.1,86555.91,2023-07-16
5761,50,Grid Instability,38.59,257151.38,2023-05-26
5762,141,Overheating,13.75,419182.12,2023-08-24
5763,91,Overheating,22.65,334660.03,2023-04-12
5764,136,Voltage Drop,41.72,319292.96,2023-03-14
5765,47,Grid Instability,47.79,201286.14,2024-02-02
5766,31,Overheating,34.82,412735.83,2024-11-29
5767,106,Overheating,18.34,187364.71,2023-02-21
5768,47,Transformer Failure,32.93,190370.13,2023-08-05
5769,139,Voltage Drop,4.04,35017.37,2024-02-20
5770,22,Grid Instability,11.52,461486.85,2024-07-15
5771,195,Overheating,32.77,424316.35,2024-12-04
5772,54,Overheating,12.12,77941.81,2023-01-03
5773,71,Voltage Drop,35.96,3609.5,2024-02-13
5774,124,Overheating,11.65,151169.03,2023-07-11
5775,83,Overheating,4.21,186463.16,2024-02-18
5776,44,Transformer Failure,12.67,404240.5,2024-08-15
5777,151,Transformer Failure,28.17,372875.95,2023-12-13
5778,162,Grid Instability,31.46,61867.56,2023-01-04
5779,64,Overheating,28.28,352305.68,2024-03-29
5780,1,Voltage Drop,32.57,415889.15,2024-06-13
5781,90,Overheating,39.85,143377.64,2024-10-14
5782,112,Voltage Drop,43.5,495218.5,2024-08-25
5783,66,Voltage Drop,27.07,127125.88,2023-09-02
5784,147,Voltage Drop,27.19,275123.99,2024-09-15
5785,57,Overheating,5.24,2509.1,2023-02-25
5786,19,Overheating,30.37,215593.33,2023-04-21
5787,15,Voltage Drop,1.74,180499.22,2023-09-04
5788,12,Grid Instability,19.02,266302.04,2023-06-08
5789,161,Transformer Failure,21.34,368707.33,2023-01-12
5790,12,Transformer Failure,1.21,484764.52,2024-06-25
5791,110,Overheating,36.06,201952.24,2024-07-18
5792,184,Grid Instability,23.99,482322.21,2023-01-05
5793,72,Transformer Failure,28.77,434313.3,2023-04-15
5794,90,Overheating,15.38,206359.75,2024-07-30
5795,92,Transformer Failure,40.77,330138.84,2024-12-28
5796,198,Grid Instability,46.05,186801.25,2023-08-13
5797,200,Grid Instability,24.92,429788.93,2023-11-18
5798,112,Grid Instability,3.54,271308.18,2024-11-08
5799,184,Grid Instability,7.5,282005.05,2023-07-29
5800,43,Grid Instability,12.39,5226.52,2024-02-04
5801,82,Voltage Drop,4.89,462837.12,2024-12-24
5802,105,Grid Instability,46.91,245666.31,2023-09-19
5803,142,Voltage Drop,28.49,475895.57,2023-03-16
5804,64,Transformer Failure,28.48,460327.89,2024-08-12
5805,16,Transformer Failure,35.01,357923.02,2023-11-23
5806,2,Overheating,4.87,70966.06,2024-11-11
5807,73,Overheating,37.92,136699.02,2024-06-20
5808,63,Transformer Failure,8.93,321451.83,2024-11-28
5809,79,Overheating,41.76,89352.06,2023-12-29
5810,179,Voltage Drop,3.88,343664.57,2024-09-05
5811,3,Grid Instability,44.52,83719.2,2024-06-08
5812,172,Grid Instability,43,240488.82,2023-03-16
5813,187,Voltage Drop,31.28,162911.58,2024-11-20
5814,34,Grid Instability,15.04,301426.9,2023-09-29
5815,143,Grid Instability,18.77,15549.47,2023-12-15
5816,58,Transformer Failure,44,32370.6,2024-09-30
5817,11,Overheating,47.57,4423.7,2024-08-17
5818,155,Overheating,40.78,309986.67,2023-04-17
5819,82,Overheating,11.24,181220.36,2023-05-31
5820,98,Voltage Drop,22.55,287555.4,2023-07-31
5821,172,Transformer Failure,39.68,139007.22,2024-04-29
5822,20,Transformer Failure,22.71,382056.96,2024-09-07
5823,28,Overheating,24.7,279223.34,2024-08-27
5824,185,Transformer Failure,20.68,365475.26,2024-01-29
5825,68,Voltage Drop,28.16,392508.5,2023-01-09
5826,166,Overheating,4.68,479931.86,2023-02-09
5827,134,Transformer Failure,45.09,87436.18,2024-09-02
5828,88,Grid Instability,18.68,288473.88,2023-09-12
5829,48,Overheating,1.8,295296.55,2024-03-24
5830,107,Grid Instability,10.13,430942.33,2023-03-11
5831,9,Grid Instability,41.33,361610.68,2024-10-17
5832,107,Grid Instability,43.86,255336.23,2024-07-25
5833,83,Voltage Drop,23.24,367170.26,2024-09-27
5834,48,Voltage Drop,24.7,334555.5,2024-12-03
5835,76,Grid Instability,13.69,172278.39,2024-08-08
5836,163,Transformer Failure,20.02,175352.65,2024-12-02
5837,4,Grid Instability,3.84,382297.78,2023-12-13
5838,37,Overheating,36.22,45454.29,2023-08-25
5839,31,Transformer Failure,42.14,232453.96,2024-02-16
5840,143,Grid Instability,27.15,37022.58,2024-08-04
5841,199,Overheating,40.43,238038.32,2024-01-10
5842,70,Transformer Failure,47.95,214945.79,2024-04-21
5843,198,Transformer Failure,22.23,349831.98,2024-12-27
5844,100,Grid Instability,45.51,239548.4,2024-06-05
5845,118,Transformer Failure,4.66,168273.79,2023-09-17
5846,132,Overheating,12.38,339230.79,2024-01-15
5847,115,Transformer Failure,18.27,442753.95,2023-10-11
5848,111,Overheating,40.7,132727.19,2024-01-20
5849,108,Overheating,12.42,27688.87,2024-08-26
5850,20,Voltage Drop,33.11,289005.07,2023-12-01
5851,81,Voltage Drop,29.19,282939.3,2024-07-05
5852,88,Grid Instability,39.43,391679.83,2023-07-05
5853,40,Voltage Drop,13.05,152220.63,2023-09-18
5854,109,Grid Instability,29.32,129598.58,2023-02-22
5855,135,Transformer Failure,23.51,170110.15,2023-05-18
5856,48,Transformer Failure,2.76,385986,2023-04-07
5857,178,Voltage Drop,14.02,282892.47,2024-05-25
5858,95,Voltage Drop,9.74,268076.66,2024-05-24
5859,2,Grid Instability,21.47,212340.52,2023-11-28
5860,80,Overheating,30.56,91233.83,2024-08-01
5861,49,Overheating,37.11,56409.39,2023-06-12
5862,76,Overheating,19.57,322853.02,2024-11-12
5863,37,Grid Instability,23.17,438222.94,2024-09-13
5864,67,Overheating,6.31,259237.91,2024-08-17
5865,151,Grid Instability,11.07,307052.32,2023-04-29
5866,153,Voltage Drop,46.31,214553.55,2023-03-02
5867,26,Transformer Failure,27.32,227926.99,2023-02-14
5868,116,Transformer Failure,17.06,203466.13,2024-04-02
5869,8,Transformer Failure,32.89,443081.08,2023-09-25
5870,193,Voltage Drop,10.22,202594.93,2024-05-19
5871,11,Overheating,11.99,251143.58,2023-08-17
5872,156,Overheating,30.4,207653.05,2024-11-22
5873,184,Voltage Drop,40.33,410283.14,2023-07-01
5874,170,Transformer Failure,17.71,294786.01,2023-10-07
5875,181,Overheating,31.16,350319.15,2023-02-24
5876,3,Transformer Failure,11.65,397137.07,2023-08-12
5877,149,Overheating,33.99,350154.11,2024-03-26
5878,40,Transformer Failure,9.24,106046.03,2024-03-13
5879,155,Overheating,36.67,378491.61,2023-02-21
5880,28,Transformer Failure,28.46,8531.72,2023-12-07
5881,30,Transformer Failure,27.04,312257.01,2023-02-12
5882,96,Transformer Failure,45.07,300987.96,2024-12-30
5883,141,Overheating,37.45,242988.87,2023-09-14
5884,105,Transformer Failure,36.13,401733.38,2023-07-21
5885,15,Transformer Failure,23.64,7345.19,2023-09-22
5886,25,Overheating,6.7,390462.82,2023-09-01
5887,165,Grid Instability,1.44,343756.36,2024-06-04
5888,34,Grid Instability,29.73,70577.45,2023-12-14
5889,13,Grid Instability,24.46,225294.54,2024-10-29
5890,197,Transformer Failure,21.89,377257.39,2024-02-17
5891,199,Voltage Drop,26.49,258077.75,2023-05-15
5892,164,Grid Instability,6.65,385808.74,2023-05-31
5893,160,Voltage Drop,44.31,471403.47,2024-11-21
5894,158,Transformer Failure,36.74,117603.73,2023-12-16
5895,57,Grid Instability,28.76,8870.58,2024-12-27
5896,10,Voltage Drop,20.97,476379.87,2024-05-27
5897,168,Voltage Drop,37.05,233713.5,2024-06-20
5898,156,Voltage Drop,39.99,258098.97,2024-05-07
5899,37,Grid Instability,35.74,268711.87,2024-01-04
5900,60,Transformer Failure,4.52,425722.46,2024-02-01
5901,64,Overheating,39.67,449698.62,2024-08-14
5902,25,Transformer Failure,10.95,444960.22,2023-10-10
5903,193,Overheating,2.08,366013.32,2023-12-26
5904,45,Transformer Failure,24.19,67645.77,2023-08-11
5905,127,Grid Instability,29.08,354570.03,2023-05-23
5906,140,Voltage Drop,13.05,296593.67,2024-12-26
5907,90,Transformer Failure,46.38,230053.38,2023-11-17
5908,115,Overheating,45.85,113952.32,2023-11-18
5909,109,Grid Instability,28.99,321541.07,2024-12-01
5910,177,Grid Instability,4.91,452517.31,2024-11-25
5911,186,Voltage Drop,14.05,68480.95,2024-07-31
5912,146,Transformer Failure,30.68,355342.22,2024-04-13
5913,173,Grid Instability,43.14,353100.53,2024-08-08
5914,143,Transformer Failure,33.13,413912.69,2023-06-16
5915,67,Voltage Drop,43.65,157056.74,2023-02-05
5916,80,Transformer Failure,2.77,225062.4,2024-11-06
5917,122,Overheating,47.82,243066.5,2024-09-08
5918,163,Grid Instability,28.43,307233.32,2023-09-17
5919,64,Transformer Failure,26.38,58346.37,2023-10-01
5920,55,Grid Instability,34.73,295039.23,2024-12-03
5921,187,Transformer Failure,7.21,427526.28,2023-05-27
5922,138,Overheating,24.62,447802.2,2024-09-19
5923,160,Overheating,9.79,97223.15,2024-11-13
5924,32,Grid Instability,43.05,18839.19,2024-06-23
5925,46,Voltage Drop,41.99,323542.93,2024-08-15
5926,142,Voltage Drop,21.81,472931.41,2023-10-20
5927,6,Grid Instability,36.15,146538.32,2024-02-10
5928,48,Overheating,29.85,347736.22,2024-12-09
5929,124,Grid Instability,22.74,226544.83,2023-08-14
5930,5,Grid Instability,42.23,231792.55,2023-10-16
5931,92,Voltage Drop,20.2,441963.38,2024-10-24
5932,113,Overheating,14.88,97527.88,2023-09-03
5933,30,Overheating,7.48,407893.03,2023-09-29
5934,113,Transformer Failure,30.29,409988.26,2024-09-14
5935,32,Grid Instability,19.42,370484.48,2024-01-10
5936,111,Overheating,11.48,351916.52,2023-01-08
5937,8,Transformer Failure,5.05,219439.86,2023-02-10
5938,98,Transformer Failure,18.09,73895.62,2024-01-09
5939,35,Transformer Failure,47.8,498189.92,2024-11-07
5940,108,Voltage Drop,21.21,182020.36,2024-05-06
5941,168,Overheating,5.28,169871.13,2023-04-21
5942,62,Grid Instability,8.35,283188.92,2023-08-07
5943,69,Voltage Drop,1.14,322104.21,2023-01-16
5944,12,Overheating,8.28,354698.77,2023-05-04
5945,35,Grid Instability,44.09,478142.48,2024-11-21
5946,3,Overheating,2.76,441265.63,2023-04-16
5947,160,Grid Instability,28.77,407879.12,2024-12-15
5948,105,Voltage Drop,36.96,419424.68,2024-10-06
5949,113,Grid Instability,5.1,10746.81,2023-10-04
5950,129,Grid Instability,43.62,255621.3,2023-09-26
5951,168,Overheating,12.85,480409.02,2023-07-06
5952,118,Grid Instability,16.9,28094.51,2024-01-13
5953,64,Transformer Failure,18.76,54301.57,2023-12-24
5954,66,Overheating,30.33,294522.96,2023-01-23
5955,151,Overheating,11.4,12446.07,2024-05-15
