credit_id,plant_id,credits_generated,market_price_usd,transaction_date
8299,7,2002.25,77.38,2024-04-09
8300,1,4156.3,83.35,2023-03-05
8301,154,7698.57,18.88,2023-05-17
8302,78,3062.31,39.24,2023-01-15
8303,192,1783.65,62.13,2023-12-29
8304,85,8551.43,46.37,2023-01-28
8305,35,8737.04,27.5,2024-08-05
8306,129,8433.72,96.83,2024-11-11
8307,51,5844.59,65.24,2023-02-15
8308,54,5365.74,73.5,2024-03-21
8309,143,8110.86,72.06,2023-08-19
8310,17,7871.26,98.54,2023-01-22
8311,142,1440.19,11.36,2024-07-27
8312,108,142.99,70.4,2024-11-05
8313,13,5406.9,88.43,2024-08-24
8314,168,2906.04,18.78,2024-05-25
8315,70,3175.78,25.5,2023-04-01
8316,78,8973.76,22.57,2024-10-20
8317,95,5196.94,18.62,2023-05-18
8318,31,8941.6,20.82,2023-12-14
8319,12,678.59,14.41,2023-10-27
8320,67,2053.41,71.18,2023-07-15
8321,37,1795.33,26.99,2024-12-16
8322,159,8829.02,71.01,2024-04-27
8323,184,7844.89,72.02,2023-10-13
8324,34,3247.74,87.19,2024-01-13
8325,50,7272,11.36,2023-01-09
8326,103,4748.79,38.01,2024-02-27
8327,49,772.91,95.07,2024-10-09
8328,63,7563.06,30.28,2024-01-03
8329,174,1216.58,20.72,2023-04-28
8330,45,6152.52,98.29,2023-06-20
8331,44,5993.95,22.51,2023-03-12
8332,111,1674.69,66.22,2024-10-23
8333,148,1688.35,96.7,2024-01-12
8334,122,691.63,34.71,2023-07-16
8335,99,9255.93,57.63,2024-03-09
8336,31,1692.7,35.49,2024-08-05
8337,190,2459.2,85.93,2024-01-17
8338,9,7424.38,62.23,2023-08-17
8339,34,4078.74,51.09,2023-05-15
8340,22,5512.53,79.88,2024-04-01
8341,126,5603.79,39.76,2023-10-23
8342,31,7054.14,84.58,2024-12-05
8343,181,2306.96,84.05,2024-08-09
8344,27,1769.91,44.64,2024-02-09
8345,101,7113.93,67.53,2024-10-05
8346,183,2313.9,46,2023-12-14
8347,157,3329.49,30.64,2023-10-17
8348,168,432.56,8.46,2023-04-10
8349,62,7894.38,93.56,2024-05-21
8350,118,6467.88,21.72,2023-11-16
8351,183,4595.93,5.33,2024-07-15
8352,184,8572.52,86.7,2023-06-21
8353,54,4220.34,6.75,2024-09-14
8354,137,8809.19,38.16,2024-01-03
8355,71,8393.42,97.05,2024-10-12
8356,103,8069.61,52.1,2024-12-13
8357,169,2862.26,21.48,2023-09-19
8358,87,6001.27,72.9,2024-05-13
8359,50,7986.24,57.56,2024-05-26
8360,2,1998.9,66.4,2024-06-20
8361,51,6818.96,55.27,2023-10-25
8362,54,7099.28,51.43,2023-12-04
8363,162,2323.91,49.38,2024-11-21
8364,116,5158.56,64.4,2023-09-23
8365,22,6217.58,43.97,2024-05-08
8366,148,4211.52,8.84,2023-07-07
8367,108,7755.9,45.65,2024-06-10
8368,119,9453.13,7.49,2023-04-22
8369,2,629.03,58.05,2024-06-25
8370,43,8150.69,14.46,2024-12-03
8371,199,2960.71,95.58,2023-01-21
8372,141,1751.18,89.95,2023-01-31
8373,121,2230.1,20.22,2024-09-14
8374,22,1988.98,58.83,2023-11-28
8375,49,669.14,40.18,2024-12-10
8376,65,8810.05,14.31,2023-11-24
8377,2,4808.88,19.53,2023-05-19
8378,160,8383.68,65.64,2024-12-08
8379,180,884.23,77.27,2023-03-04
8380,114,9695.2,80.16,2024-03-16
8381,104,7762.07,88.46,2023-05-27
8382,180,1784.69,34.92,2023-04-03
8383,7,4008.83,19.63,2023-06-29
8384,33,3919.24,61.91,2023-11-20
8385,70,1119.19,19.71,2024-01-19
8386,118,7098.53,31.48,2023-07-04
8387,2,2405.05,41.19,2023-05-10
8388,73,5021.08,82.25,2024-08-03
8389,119,1635.82,77.33,2023-07-13
8390,138,7267.08,83.85,2023-05-30
8391,138,2890.28,76.84,2023-05-06
8392,189,152.41,45.8,2023-02-19
8393,169,544.91,63.19,2023-07-01
8394,44,7423.87,19.61,2023-03-19
8395,144,9174.72,61.87,2023-09-25
8396,79,8493.32,92.16,2024-10-01
8397,1,3363.2,15.68,2024-02-01
8398,173,8314.31,82.02,2023-03-26
8399,128,2556.56,63.34,2023-09-29
8400,54,3310.73,15.33,2024-01-29
8401,95,1945.36,87.6,2023-11-22
8402,79,3329.84,25.07,2023-10-06
8403,8,3783.4,24.76,2023-07-11
8404,35,8271.86,21.63,2024-08-02
8405,29,6089.74,63.13,2024-01-13
8406,100,3622.41,8.77,2023-08-28
8407,53,7943.21,41.28,2024-10-16
8408,73,2410.57,7.8,2023-12-18
8409,90,6739.12,9.04,2024-01-19
8410,101,6758.86,12.89,2023-12-01
8411,187,158.73,95.68,2023-03-05
8412,153,1708.73,42.22,2023-12-17
8413,114,1405.25,26.11,2024-07-21
8414,85,4999.68,24.92,2024-08-17
8415,155,2138.91,76.63,2023-03-16
8416,116,8506.26,51.11,2024-01-23
8417,103,5176.84,41.63,2023-10-13
8418,13,6070.6,51.82,2024-08-01
8419,103,4001.2,82.24,2024-11-30
8420,51,8297.85,40.99,2023-10-13
8421,135,7267.41,23.3,2024-01-03
8422,200,7130.68,70.3,2023-09-30
8423,58,9007.08,62.64,2024-11-08
8424,122,5907.59,25.94,2024-12-31
8425,100,3640.27,92.05,2023-01-30
8426,147,2108.2,52.97,2023-02-03
8427,68,1949.99,59.36,2024-10-21
8428,45,5468.44,63.16,2023-10-14
8429,142,1068.81,13.98,2023-09-23
8430,53,7456.54,70.58,2023-12-21
8431,117,5958.08,95.61,2023-11-17
8432,158,3854.48,58.23,2023-01-29
8433,152,2210.57,27.41,2024-04-16
8434,159,1807.63,46.01,2024-10-09
8435,100,121.83,87.7,2024-06-01
8436,197,8727.72,80.57,2023-09-17
8437,126,8131.58,30.45,2023-03-13
8438,69,9882.52,37.61,2024-01-24
8439,188,7761.6,88.24,2024-09-09
8440,127,7463.18,12.88,2023-12-31
8441,66,1178.84,87.24,2023-11-29
8442,141,6309.66,37.54,2023-01-29
8443,142,404.38,21.23,2024-06-10
8444,140,5053.1,90.69,2024-07-17
8445,131,8638.93,64.46,2023-06-20
8446,84,578.2,82.97,2024-12-09
8447,107,4534.35,46.3,2023-01-17
8448,35,8233.26,88.99,2023-09-19
8449,153,4626.67,55.3,2024-02-05
8450,180,2384.42,16.49,2023-01-03
8451,191,5485.83,75.3,2023-06-03
8452,76,9842.87,61.8,2024-02-06
8453,12,8840.63,59.4,2024-06-09
8454,125,5358.87,74.69,2023-04-19
8455,195,2656.64,52.4,2024-09-15
8456,153,925.05,9.01,2023-12-28
8457,25,5069.19,46.99,2023-06-18
8458,45,5023.43,60.29,2024-02-17
8459,30,4470.43,27.4,2024-08-19
8460,104,8029.82,12.18,2024-10-23
8461,101,6022.49,59.54,2024-05-27
8462,17,2968.58,21.13,2024-05-08
8463,169,4022.45,12.82,2024-04-16
8464,100,6599.5,58.02,2023-12-15
8465,22,9749.34,32.58,2024-05-14
8466,124,5268.53,42.76,2023-11-29
8467,66,294.95,98.82,2023-06-23
8468,88,8501.76,40.02,2024-01-04
8469,19,8533.11,50.44,2024-05-20
8470,38,7924.31,86.78,2024-05-11
8471,84,269.71,29.6,2024-07-13
8472,81,8424.45,46.95,2024-02-22
8473,17,2816.33,20.43,2024-09-15
8474,163,4604.94,38.46,2024-09-21
8475,45,504.68,6.77,2024-01-17
8476,194,4424.24,94.07,2023-10-28
8477,157,1019.74,65.14,2024-10-06
8478,127,9600.83,12.06,2024-08-24
8479,33,4829.47,36.25,2024-12-10
8480,110,9340.13,9.55,2023-11-10
8481,129,2887.64,21.34,2024-07-23
8482,171,3593.92,7.84,2023-12-04
8483,173,3892.03,33.03,2023-04-27
8484,117,106.61,75.26,2023-12-03
8485,89,7278.35,61.33,2024-04-26
8486,148,9426.7,44.3,2024-04-19
8487,97,4933.03,53.23,2024-06-12
8488,107,6239.28,33.23,2023-05-03
8489,14,3234.27,24.85,2023-09-10
8490,96,9584.42,97.36,2024-03-23
8491,85,5254.71,92.21,2024-06-30
8492,150,7956.8,16.98,2024-11-01
8493,196,5207,39.22,2024-03-18
8494,54,5525.78,79.77,2024-06-05
8495,4,9135.65,61.76,2023-07-28
8496,70,7651.87,96.98,2024-04-20
8497,190,9274.41,81.17,2024-09-07
8498,137,3142.7,80.45,2023-05-14
8499,134,3245.92,15.21,2024-05-30
8500,116,8405.83,84.19,2024-02-23
8501,159,9827.09,16.81,2023-01-18
8502,15,9296.92,33.52,2023-03-19
8503,145,7938.76,22.79,2024-06-10
8504,142,4624.77,40.69,2023-03-03
8505,20,311.87,34.89,2024-08-19
8506,31,8945.81,60.6,2024-01-22
8507,28,6766.59,30.79,2024-01-04
8508,13,2960.45,32.6,2023-06-02
8509,71,5801.12,93.36,2024-01-17
8510,176,2576.79,87.93,2024-10-24
8511,90,1106.14,18.11,2023-12-12
8512,198,3072.46,55.68,2023-05-23
8513,145,7148.53,14.26,2024-05-28
8514,41,2602.25,77.49,2023-04-08
8515,27,4506.98,25.94,2024-10-21
8516,130,1402.59,19.74,2024-02-23
8517,103,2503.76,38.24,2024-03-07
8518,53,9394.22,78.04,2024-05-16
8519,111,3963.98,21.33,2023-05-29
8520,180,9833.8,64.11,2023-10-23
8521,32,6851.06,14.82,2023-08-20
8522,119,2628.06,66.11,2023-03-01
8523,33,7025.69,52.2,2024-05-18
8524,137,942.64,87.98,2024-10-18
8525,112,8346.73,53.83,2024-02-11
8526,2,1909.26,87.68,2023-01-16
8527,178,5731.81,99.66,2023-06-19
8528,49,5161.47,95.97,2023-11-02
8529,79,5940.81,82.88,2024-01-13
8530,41,6564.45,11.23,2023-03-29
8531,62,8208.14,70.44,2024-08-12
8532,147,9012.71,56.4,2024-05-26
8533,165,9887.72,85.11,2023-10-19
8534,40,489.45,60.07,2023-01-03
8535,83,6686.82,26.47,2023-03-01
8536,105,8349.39,44.26,2024-02-19
8537,117,5743.71,6.18,2023-03-17
8538,104,2389.95,24.14,2023-08-06
8539,146,6299.22,41.79,2024-06-26
8540,193,1757.3,59.61,2024-08-01
8541,87,7276.47,37.79,2024-09-30
8542,198,3379.73,17.56,2024-12-17
8543,165,1596.83,83.48,2024-08-14
8544,31,8130.53,42.19,2024-09-03
8545,47,2968.39,26.8,2023-08-28
8546,149,1740.95,94.34,2023-02-22
8547,167,7240.52,11.83,2024-03-26
8548,111,2590.78,55.65,2023-09-09
8549,133,1119.94,31.75,2024-12-04
8550,74,9371.41,57.72,2023-07-22
8551,192,5105.84,24.14,2024-12-07
8552,157,3132.91,87.15,2023-03-11
8553,57,3124.48,44.7,2024-02-16
8554,129,6360.62,93.66,2024-01-18
8555,165,503.45,61.55,2023-12-15
8556,91,9184.14,29.77,2024-03-15
8557,164,2752.88,97.49,2023-05-24
8558,110,7082.87,16.22,2024-02-14
8559,7,535.97,57.28,2023-08-25
8560,7,2386.98,45.5,2024-01-03
8561,125,9194.57,58.49,2023-07-27
8562,79,6772.71,51.06,2024-02-01
8563,131,4000.44,39.52,2023-07-26
8564,62,1720.22,22.39,2024-06-28
8565,156,6199.9,79.95,2023-02-04
8566,74,1055.63,66.56,2023-01-12
8567,86,6257.14,65.61,2024-05-02
8568,73,1840.34,73.62,2024-02-23
8569,77,7660.83,60.12,2023-08-10
8570,59,7566.51,47.75,2024-09-19
8571,197,9148.48,98.72,2024-01-23
8572,143,7214.99,85.6,2023-01-05
8573,28,1168.85,24.02,2023-03-06
8574,50,8818.2,52.68,2024-04-26
8575,151,3858.63,47.81,2024-04-12
8576,163,9882.69,22.7,2024-11-01
8577,173,7022.22,91.42,2024-03-26
8578,183,4312.47,31.61,2024-01-21
8579,19,391.17,63.18,2024-08-15
8580,193,5465.7,32.14,2023-08-24
8581,23,2103.76,50.85,2023-01-02
8582,148,4061.76,65.32,2024-02-11
8583,68,9288.87,92.88,2023-12-22
8584,125,1170.45,56.64,2023-09-29
8585,17,8430.62,92.87,2023-10-17
8586,132,7779.66,54.74,2024-06-14
8587,75,215.18,89.57,2024-09-04
8588,172,2335.02,10.28,2024-10-18
8589,70,1428.11,99.43,2023-09-14
8590,114,240.27,45.87,2024-03-30
8591,183,9856.37,80.6,2024-04-10
8592,60,2165.08,58.09,2023-12-19
8593,78,1201.74,70.06,2023-09-12
8594,185,8944.86,64.36,2024-11-27
8595,7,5943.61,34.29,2023-11-26
8596,51,6487.7,48.19,2024-12-15
8597,150,6911.59,33.87,2023-07-21
8598,34,9096.08,48.96,2023-01-10
8599,117,6359.19,33.71,2024-01-29
8600,68,8039.17,70.77,2024-11-07
8601,179,5203.44,71.63,2023-11-04
8602,162,3245.63,33.09,2024-09-21
8603,106,3065.13,13.63,2023-01-26
8604,187,8214.28,88.54,2024-08-04
8605,56,146.65,48.26,2024-08-25
8606,198,3343.87,55.05,2024-09-13
8607,48,7193.24,92.47,2023-04-01
8608,94,301.04,92.08,2023-01-09
8609,11,6089.72,89.84,2024-06-04
8610,67,3876.86,16.59,2024-08-15
8611,40,1074.79,29.35,2024-02-02
8612,42,1276.88,72.47,2023-09-26
8613,100,7843.17,77.97,2024-08-16
8614,37,4168.62,38.97,2024-01-07
8615,171,8528.7,38.97,2024-11-28
8616,113,5844.2,84.34,2024-03-03
8617,161,2379.28,41.65,2023-11-14
8618,110,5994.84,78.09,2024-03-30
8619,187,1682.1,89.96,2023-08-14
8620,62,8064.31,11.6,2023-11-09
8621,129,3695.93,91.11,2024-05-29
8622,69,5067.36,66.09,2023-09-19
8623,84,7432.91,81.97,2023-11-27
8624,74,1167.5,63.73,2024-05-17
8625,77,7702.81,38.87,2023-05-22
8626,108,5586.26,13.62,2023-11-04
8627,106,836.29,16.6,2023-11-24
8628,105,3749.75,12.65,2023-11-22
8629,103,4471.94,6.48,2023-03-30
8630,45,1879.96,61.23,2024-02-03
8631,52,7727.95,12.83,2024-02-26
8632,113,2053.17,36.97,2023-10-23
8633,16,1686.79,52.24,2023-10-31
8634,11,9109.08,68.97,2024-06-24
8635,3,1827.32,38.59,2024-06-27
8636,157,7989.77,88.18,2023-06-06
8637,81,6752.52,91.08,2024-06-18
8638,88,8118.37,79.23,2023-01-07
8639,190,829.13,9.7,2023-10-17
8640,105,4381.27,89.31,2023-01-18
8641,171,1624.92,82.79,2023-08-13
8642,176,6066.03,30.6,2023-12-04
8643,136,420.18,41.64,2023-06-20
8644,114,360.56,14.41,2023-08-26
8645,147,8493.2,27.52,2024-04-14
8646,172,8230.45,22.57,2024-04-09
8647,7,3283.81,84.94,2024-04-13
8648,188,709.06,77.3,2024-03-01
8649,33,9017.08,44.39,2023-06-16
8650,26,3232.53,57.87,2024-03-04
8651,80,2614.02,29.2,2024-11-19
8652,154,9956.61,9.12,2024-08-15
8653,111,6720.94,35.3,2023-11-26
8654,174,4692.9,83.46,2023-03-17
8655,174,9742.21,46.7,2023-06-05
8656,186,5526.64,64.91,2023-01-17
8657,32,3077.89,71.45,2024-04-12
8658,114,4981.15,90.27,2024-09-28
8659,2,4896.76,32.75,2024-03-27
8660,174,1543.73,96.12,2023-12-29
8661,44,4266.95,54.47,2024-11-20
8662,177,142.77,21.94,2024-06-09
8663,200,6465.15,54.25,2023-10-25
8664,4,9947.7,49,2023-01-08
8665,125,7920.31,62.44,2024-03-29
8666,163,9368.75,62.88,2023-06-26
8667,99,332.65,30.06,2023-03-23
8668,73,3158.04,72.5,2023-07-13
8669,106,3036.93,31.54,2023-03-14
8670,177,6909.99,94.59,2024-09-26
8671,69,8345.31,31.86,2024-04-27
8672,169,8858.99,48.08,2023-04-20
8673,178,1812.47,41.33,2024-01-15
8674,136,2049.27,46.16,2023-08-29
8675,103,8670.35,34.07,2023-04-25
8676,112,583.69,46.63,2024-09-27
8677,109,604.48,34.55,2024-08-14
8678,16,6200.83,66.7,2023-07-22
8679,109,9233.62,68.64,2023-12-20
8680,63,986.27,52.85,2023-12-30
8681,99,1178.11,34.34,2023-10-27
8682,194,3524.61,30.62,2023-01-05
8683,137,9457.85,37.96,2024-03-31
8684,102,5451.96,21.24,2024-08-17
8685,18,3461.16,44.22,2024-09-17
8686,23,9919.23,65.29,2024-10-19
8687,23,1951.46,36.92,2023-12-22
8688,28,1323.95,61.62,2024-11-22
8689,78,3803.15,71.81,2024-01-27
8690,134,3648.06,75.89,2023-09-17
8691,114,7574.05,21.95,2024-01-31
8692,59,5344.16,23.44,2024-10-09
8693,148,7496.6,69.62,2023-04-19
8694,96,3121.26,84.09,2024-10-02
8695,74,1354.59,38.49,2023-09-14
8696,195,5186.03,98.7,2023-01-09
8697,102,1477.63,56.63,2023-10-23
8698,85,6406.49,95.37,2023-03-31
8699,103,4231.32,24.29,2023-03-03
8700,179,9513.82,60.11,2024-09-20
8701,108,2183.02,62.01,2024-05-15
8702,2,4388.9,26.69,2024-12-08
8703,161,2864.87,18.79,2024-12-21
8704,93,316.78,71.85,2024-03-05
8705,200,3588.97,33.14,2024-08-16
8706,101,9055,56.8,2024-06-28
8707,77,8984.06,83.87,2023-05-15
8708,92,7066.91,42.11,2023-12-13
8709,131,9589.99,98.05,2023-09-27
8710,31,9091.92,39.59,2023-03-08
8711,146,8685.48,38.19,2023-06-02
8712,54,1738.8,91.49,2024-09-12
8713,48,9488.78,34.13,2023-02-26
8714,128,8333.21,43.69,2024-01-18
8715,55,7377.27,66.41,2023-02-13
8716,165,442.21,32.85,2024-02-04
8717,50,3009.92,61.92,2023-01-12
8718,72,5930.76,82.58,2023-08-15
8719,145,3992.32,80.84,2023-06-06
8720,118,5987.86,38.21,2024-05-06
8721,89,3110.47,63.13,2024-12-04
8722,76,3194.73,82.74,2023-04-30
8723,57,1898,52.64,2023-03-25
8724,83,8936.03,35.64,2024-09-12
8725,143,2220,42.14,2023-03-10
8726,58,9853.7,44.76,2024-01-12
8727,110,3669.18,18.21,2023-05-29
8728,198,4294.87,53.97,2024-05-31
8729,187,6798.07,48.1,2024-01-30
8730,1,2848.69,76.92,2023-02-09
8731,133,2667.2,60.87,2023-07-06
8732,28,449.49,57.93,2023-12-17
8733,50,1363.94,21.33,2024-05-14
8734,95,9070.8,9.75,2024-06-27
8735,30,8404.04,16.06,2024-02-16
8736,67,6577.59,51.49,2024-02-05
8737,159,488.46,47.45,2024-11-02
8738,181,8485.14,44.54,2024-09-29
8739,12,7529.52,88.86,2023-11-21
8740,157,3403.75,69.53,2023-02-24
8741,37,9972.3,18.86,2023-02-22
8742,142,4769.14,17.32,2024-12-18
8743,77,1609.43,76.71,2023-08-22
8744,135,6525.83,32.89,2024-02-16
8745,148,5452.99,95.78,2023-11-27
8746,58,6048.21,59.5,2024-08-27
8747,200,7904.04,50.51,2023-08-22
8748,5,864.59,46.01,2024-07-07
8749,22,6851.19,49.98,2024-09-22
8750,19,4001.38,37.12,2024-01-25
8751,72,7374.83,92.91,2024-05-05
8752,5,9073.97,76.68,2024-03-18
8753,106,7121.15,39.13,2024-07-03
8754,123,3057.44,49.67,2024-06-12
8755,117,7171.03,70.33,2023-02-14
8756,15,2410.17,10.75,2024-05-13
8757,47,880.36,70.26,2023-11-28
8758,189,8752.65,81.81,2024-11-15
8759,106,4852.23,56.25,2024-10-25
8760,107,4566.44,70.18,2023-05-30
8761,142,1621.22,32.85,2023-03-02
8762,71,4662.13,33.74,2024-08-12
8763,181,656.75,59.42,2024-03-05
8764,1,5222.56,85.71,2024-09-16
8765,169,8933.04,65.42,2023-07-06
8766,104,1906.17,43.95,2024-11-04
8767,153,4797.33,5.1,2024-08-24
8768,66,3646.4,35.77,2023-01-26
8769,157,8216.12,14.45,2023-08-30
8770,62,1827.88,47.58,2024-08-04
8771,48,1497.25,51.4,2023-10-05
8772,106,6327.31,88.06,2023-08-10
8773,84,1217.76,59.28,2023-02-21
8774,183,5577.92,18.58,2023-07-01
8775,144,5520.82,43.15,2024-01-30
8776,5,9500.13,17.25,2023-06-13
8777,197,6724.66,35.42,2023-02-07
8778,43,2468.73,8.04,2023-03-08
8779,86,493.72,30.67,2023-08-05
8780,117,6568.05,72.83,2024-09-19
8781,186,9092.88,19.49,2024-03-02
8782,31,324.7,25.33,2023-08-05
8783,190,893.09,49.73,2024-04-10
8784,173,601.74,19.79,2023-01-21
8785,128,1134.01,52.2,2023-07-23
8786,128,3637.71,63.31,2024-11-19
8787,174,9906.44,20.28,2024-10-08
8788,98,2165.9,33.59,2023-01-26
8789,116,6008.38,28.37,2023-12-13
8790,35,6365.35,16.82,2024-12-29
8791,65,9508.8,72.28,2023-07-28
8792,57,8343.18,68.56,2024-05-17
8793,87,3989.14,73.58,2023-01-31
8794,40,9769.47,46.57,2024-01-22
8795,135,177.84,29.78,2023-03-01
8796,198,5771.97,26.44,2024-09-05
8797,187,248.08,26.31,2023-01-18
8798,13,3953.03,27.19,2023-05-09
8799,145,1827.7,97.69,2024-06-18
8800,36,1953.7,54.49,2024-11-23
8801,60,130.34,39.38,2024-01-16
8802,128,2760.35,85.16,2023-08-17
8803,52,6141.25,21.94,2023-01-22
8804,29,1173.49,91.88,2024-12-12
8805,51,9436.74,37.62,2024-11-12
8806,60,122.77,89.95,2024-04-05
8807,76,5954.87,72.96,2024-06-17
8808,177,7063.4,30.93,2023-04-10
8809,76,251,22.49,2023-03-20
8810,117,8349.71,31.58,2024-05-01
8811,140,1883.41,95.14,2023-01-03
8812,81,1064.99,16.81,2024-11-08
8813,186,4583.63,9.7,2024-09-17
8814,116,1782.43,64.47,2024-02-01
8815,172,7643.92,51.52,2023-07-03
8816,75,2125.27,84.41,2023-09-07
8817,108,3185.04,41.61,2024-06-09
8818,59,3124.22,22.72,2024-04-29
8819,150,3431.35,86.39,2024-08-16
8820,28,4802.61,97.63,2023-09-26
8821,57,1123.41,45.6,2024-04-05
8822,27,3728.49,99.1,2023-11-01
8823,186,4704.93,52.87,2024-08-24
8824,56,491.99,69.75,2024-04-15
8825,166,5838.15,74.6,2024-11-26
8826,63,410.3,8.38,2023-07-21
8827,73,9464.5,85.7,2024-10-17
8828,38,9184.75,69.49,2024-11-19
8829,30,7297.53,29.74,2024-01-24
8830,124,505.48,32.74,2024-09-01
8831,198,3212.24,55.32,2023-03-22
8832,171,2415,52.34,2023-05-09
8833,34,9689.95,97.58,2023-06-22
8834,74,9842.38,8.57,2024-04-04
8835,76,3533.16,11.18,2023-08-29
8836,172,4099.15,96.97,2023-09-14
8837,40,4396.14,40.01,2024-12-27
8838,138,3477.5,52.48,2023-01-31
8839,86,6471.07,69.94,2023-06-21
8840,136,278.13,20.97,2023-11-23
8841,42,8888.57,74.88,2023-05-12
8842,118,8927.18,98.78,2023-09-03
8843,128,8962.63,48.83,2023-08-16
8844,180,6829.14,85.1,2023-05-27
8845,97,5946.53,13.58,2023-11-19
8846,34,4086.4,44.51,2024-06-01
8847,116,7182.59,73.03,2024-02-15
8848,171,9376.67,94.73,2023-12-15
8849,181,6069.25,13.59,2023-10-14
8850,12,9708.34,38.33,2023-02-07
8851,153,7392.39,99.24,2023-08-21
8852,147,1969.05,74.12,2023-12-02
8853,191,6353.11,75.98,2024-08-27
8854,30,4299.1,33.08,2024-01-10
8855,99,2899.84,87.66,2024-11-13
8856,59,4828.97,96.75,2024-04-01
8857,146,1285.74,37.23,2024-01-21
8858,151,8384.52,97.16,2024-01-20
8859,61,6963.3,74.47,2024-01-31
8860,199,1412.24,86.79,2023-05-24
8861,102,1055.73,37.47,2023-02-23
8862,152,668.19,81,2023-02-02
8863,50,6914.89,57.45,2024-03-08
8864,153,7710.93,57.41,2023-02-19
8865,162,6561.06,80.47,2024-03-31
8866,107,3139.65,38.32,2023-04-24
8867,52,6745.72,18.8,2023-08-01
8868,142,4108.15,80.77,2024-03-13
8869,130,9301.31,92.27,2023-09-28
8870,67,3577.81,90,2023-06-21
8871,58,5488.93,75.98,2024-09-25
8872,167,1467.93,42.13,2024-05-12
8873,69,407.18,28.63,2024-07-03
8874,134,7515.17,16.38,2023-02-12
8875,133,3261.69,94.09,2024-05-11
8876,61,8676.91,36.77,2023-08-15
8877,146,5071.98,33.44,2023-06-17
8878,185,7508.38,65.44,2023-12-09
8879,97,339.37,7.65,2023-03-08
8880,32,3302.76,47.86,2024-10-25
8881,169,8248.15,52.88,2024-03-25
8882,20,7924.06,54.65,2023-09-18
8883,79,7442.14,60.66,2023-03-16
8884,159,4655.57,19.64,2024-11-12
8885,45,9540.24,38.6,2023-01-01
8886,182,7954.35,99.78,2023-12-22
8887,96,136.53,26.57,2024-03-28
8888,196,6123.09,32.51,2024-12-19
8889,7,3737.39,86.46,2023-03-01
8890,27,2281.37,34.4,2023-10-28
8891,48,6320.03,6.61,2023-06-09
8892,65,9649,22.56,2023-08-25
8893,28,7032.32,72.7,2024-08-06
8894,102,5824.8,35.2,2024-03-31
8895,117,7796.99,27.93,2023-03-06
8896,110,6761.79,46.03,2023-05-18
8897,54,5592.13,51.13,2024-02-19
8898,2,5980.81,90.91,2023-12-23
8899,34,7040.03,99.73,2023-06-14
8900,107,8299.02,77.61,2024-05-20
8901,164,5325.74,79.91,2024-03-04
8902,117,647.74,42.51,2024-06-18
8903,180,4328.65,18.47,2024-11-07
8904,54,2630.27,55.73,2023-03-23
8905,176,6923.02,65.98,2024-12-11
8906,107,7764.42,40.3,2024-06-12
8907,176,7486.48,13.3,2023-06-20
8908,178,2363.3,23,2024-02-12
8909,186,1503.18,69.91,2023-03-01
8910,57,1548.59,40.07,2023-12-11
8911,145,1986.59,48.98,2023-01-21
8912,106,2912.02,50.74,2023-02-07
8913,167,5406.77,53.55,2023-05-21
8914,188,9198.09,42.11,2024-05-04
8915,117,6278.06,7.36,2023-06-16
8916,17,6447.4,75.25,2024-09-25
8917,115,3956.19,76.5,2024-04-11
8918,115,6556.77,55.79,2024-06-29
8919,199,3677.07,6.76,2023-05-30
8920,61,1002.25,92.29,2024-05-30
8921,115,5733.99,51.44,2023-10-12
8922,24,5819.8,41.09,2024-08-13
8923,114,1231.44,16.03,2023-09-19
8924,165,1408.86,90.86,2023-05-29
8925,150,1572.5,33.09,2023-08-10
8926,51,8306.09,72.67,2024-07-17
8927,99,2389.32,99.41,2023-04-13
8928,193,3035.2,7.25,2023-09-19
8929,200,7990.7,68.75,2023-04-21
8930,175,9670.48,5.55,2023-10-05
8931,147,9222.43,46.87,2023-11-04
8932,76,9402.54,93.83,2023-07-26
8933,93,7030.28,34.37,2024-05-04
8934,160,5662.83,95.75,2023-01-30
8935,134,7277.06,54.21,2024-07-03
8936,98,8772.69,44.94,2023-11-09
8937,122,9472.67,9.04,2024-04-09
8938,197,6671.2,53.32,2023-09-30
8939,127,3579.76,10.44,2023-12-03
8940,94,5396.95,84.94,2024-05-11
8941,137,612.63,21.59,2024-05-03
8942,81,9101.15,84.08,2023-05-11
8943,95,6963.68,7.48,2024-01-31
8944,132,3249.48,27.04,2023-06-21
8945,46,7098.36,44.64,2023-06-04
8946,30,4635.39,12.79,2023-03-13
8947,111,6590.9,27.94,2023-06-07
8948,20,5539.97,87.53,2024-11-30
8949,153,9228.21,99.31,2023-08-29
8950,12,8298.73,54.8,2024-09-06
